CHAN_SEQ,PU_GAP,AREAKM,SINUOUS,URBWT,AGWT,WATWT,WETWT,DARWT,DARRT
71338,badri397,9.4923,1.402,13.18858443,7.992794159,0.123257798,18.52659524,-32.8587,326.5787
71339,badri398,5.3928,1.121,2.369826435,3.504672897,0,3.12082777,0,0
71340,badri399,171.4257,1.401,3.259254593,0.466207809,5.261638132,1.158169399,-932.2851,362.6038
71033,badri4,2542.0698,1,2.943259072,5.835500662,1.920643564,12.08827547,-12.8427,11.5043
71341,badri400,6.6231,1.22,0.570729719,0.135888028,0,4.226117679,0,0
71342,badri401,12.2526,1.182,2.570882915,3.797561334,0,2.850007345,0,0
71343,badri402,1.26,1.208,3.357142857,7.714285714,0,0.642857143,-235.135,108.3128
71344,badri403,10.9161,1.193,3.421551653,15.69791409,0.123670542,2.028196884,0,0
71345,badri404,261.6966,1.925,3.368939451,3.183572121,0.580863488,13.39149993,-95.2708,92.2361
71346,badri405,2.124,1.139,6.186440678,34.3220339,0,1.440677966,0,0
71347,badri406,5.4261,1.089,20.83264223,9.819207165,2.604080279,11.69348151,-84.762,100.3516
71348,badri407,3.6954,1.039,1.631758402,1.242084754,0,0.097418412,4.3432,2.6201
71349,badri408,8.6049,1.09,1.642087648,0.909946658,0,0.784436774,11.051,8.1665
71351,badri410,5.292,1.355,4.285714286,18.67346939,0,11.8537415,-174.4555,174.6923
71352,badri411,181.9755,1.313,3.256757091,0.508914662,5.325552066,1.274017656,-913.6785,367.0082
71353,badri412,241.7715,1.194,3.390846316,2.525731941,0.622778119,13.90250712,-122.6312,128.6644
71355,badri414,4.4118,1.276,4.385964912,3.733170135,0,3.651570787,13.1753,21.4276
71356,badri415,188.0127,1.157,3.291001087,1.0181759,5.154545411,1.627070937,-890.9224,346.6798
71357,badri416,2.5911,1.318,3.577631122,11.25390761,0,0.069468565,-146.8312,451.3297
71358,badri417,2.5056,1.138,1.50862069,13.18247126,0,1.149425287,0,0
71359,badri418,252.5427,1.513,3.414788865,2.880225799,0.601918012,13.64240582,-106.6461,109.7151
71360,badri419,0.8316,1.099,1.298701299,12.22943723,0,0,0,0
71361,badri420,16.9767,1.783,2.210676987,0.196151195,1.256427928,0.943646292,-1158.0172,198.2764
71362,badri421,273.8097,1.482,3.298787443,3.071330198,0.560425726,13.07484724,-82.9089,76.3711
71363,badri422,627.8895,1.54,2.752363274,3.03258774,4.134278404,9.428012413,0,0
71364,badri423,285.3288,1.017,3.165611042,2.951752504,0.537800601,12.59462767,-71.9522,63.7363
71365,badri424,71.1603,1.432,5.013469589,9.330061846,0.059443257,1.980598733,1.3245,6.7853
71366,badri425,2.0079,1.065,0.761990139,43.29896907,0,0.493052443,9.762,3.5376
71367,badri426,8.9001,1.135,3.337041157,0,0.05056123,18.39417535,-82.4012,27.3793
71368,badri427,1.3752,1.294,0,1.047120419,0,0,0,0
71369,badri428,10.1187,1.247,3.904651783,28.89798097,0,2.872898693,0,0
71370,badri429,1.2699,1.065,1.63004961,0,0,0.283486889,0.6683,0.2818
71041,badri43,36.0972,1.098,3.129051561,0.0548519,0.184501845,4.285927994,5.6731,1.9834
71371,badri430,1529.1504,1.637,3.157106064,6.162775094,1.201608423,14.55261039,-38.3171,36.8333
71372,badri431,2.4876,1.281,0.1447178,7.561505065,0,0.434153401,6.2876,3.3579
71373,badri432,4.3911,1.294,4.078704653,43.86144702,0,0.266448043,0,0
71374,badri433,9.4005,1.19,3.350885591,6.012446146,0,1.847774055,-170.6204,224.71
71375,badri434,3.0312,1.272,1.573634204,5.522565321,0.20783848,1.573634204,-190.5526,208.6975
71376,badri435,358.8579,1.555,3.514399432,4.197065189,0.441149547,10.6297228,-43.0161,41.1574
71377,badri436,8.2953,1.373,2.766626885,0,8.093739829,1.529781925,-624.8723,425.8795
71378,badri437,1.3104,1.149,7.211538462,20.26098901,0,4.258241758,0,0
71379,badri438,12.834,1.314,2.314165498,2.538569425,0.371669004,6.430575035,-155.02,267.7476
71380,badri439,206.8524,1.279,3.7296159,1.010720688,7.822534329,24.55054909,-96.4224,100.6084
71381,badri440,3.2004,1.079,5.146231721,3.515185602,0,22.10348706,-63.2199,207.3956
71382,badri441,11.5002,1.124,0,0.109563312,0,1.048677414,24.1994,13.4928
71383,badri442,7.9326,1.057,0,0.158838212,0,0.589970501,34.7459,17.4011
71384,badri443,194.7816,1.655,3.40951096,1.122333937,0.736055151,14.28769453,-147.9611,85.254
71385,badri444,3.4731,1.081,1.632547292,7.229852293,0,3.135527339,-112.7865,290.692
71386,badri445,8.9316,1.638,6.529625151,28.23458283,0.060459492,7.245062475,0.0048,0
71387,badri446,5.1111,1.099,0,0,0,0.228913541,32.3627,18.3701
71388,badri447,4.5486,1.117,4.352987732,23.16976652,0.098931539,1.662049861,-0.0022,0
71389,badri448,2.4156,1.076,1.639344262,1.900149031,0,0,6.2928,4.2256
71390,badri449,1161.468,1.835,3.067833122,6.816942008,1.426479249,15.79797291,0.0237,0.0162
71042,badri45,4.2804,1.337,7.169890664,0,2.186711522,18.20857864,0,0
71392,badri451,3.3237,1.342,1.001895478,0,0.054156512,4.08881668,0,0
71393,badri452,198.6507,1.696,3.271974375,1.096849898,4.878512887,2.18916923,-842.6201,309.2542
71394,badri453,8.4924,1.256,3.899957609,37.44171259,0,2.140737601,0,0
71395,badri454,20.8782,1.344,0.646607466,0,0.004310716,2.09500819,0.0508,0.028
71396,badri455,3.2724,1.089,0,0,0,0.357535754,39.234,22.4951
71397,badri456,623.2383,2.308,2.75485316,2.951102331,4.165132342,9.488264762,0,0
71398,badri457,11.1789,1.264,0.627968763,0,0,0.523307302,0.1022,0.0518
71399,badri458,4.7862,1.451,3.271906732,37.47649492,0,0,0,0
71400,badri459,6.8967,1.067,0.939579799,0,0,2.675192483,0,0
71401,badri460,1.5372,1.402,1.405152225,0,0.409836066,18.91100703,-211.3811,235.1778
71402,badri461,5.1588,1.019,1.360781577,0,0,0.628053036,0,0
71403,badri462,202.9095,1.617,3.261848262,1.192255661,4.779224235,2.541970682,-826.3367,298.8875
71404,badri463,616.8051,1.854,2.752944163,2.770016007,4.208574151,9.56592285,0,0
71405,badri464,1.7424,1.286,3.099173554,28.97727273,0,0.41322314,0,0
71406,badri465,167.9706,1.549,6.674560905,2.709045512,1.446145933,31.7809188,-109.5403,209.2442
71407,badri466,1136.6505,1.753,3.118108865,6.965782358,1.452794856,16.07140453,0,0
71408,badri467,4.6836,1.233,17.77478862,10.79938509,0.153727902,18.79323597,-53.6082,96.3882
71409,badri468,176.9301,1.656,3.586670668,1.14502846,0.803707227,14.81517277,-215.1657,24.3523
71410,badri469,1.9836,1.242,5.5353902,53.99274047,0,0,0,0
71411,badri470,4.5963,1.113,4.621108283,48.52163697,0,1.762287057,0,0
71412,badri471,4.905,1.057,1.651376147,0.660550459,0,1.28440367,16.1149,15.2357
71413,badri472,3.7611,1.12,0,0,0,0.478583393,0.3465,0.112
71414,badri473,5.7384,1.244,0.470514429,2.619196989,0,0.203889586,-207.3764,503.094
71415,badri474,1.4472,1.08,0,0,0,0,25.5802,16.7725
71416,badri475,615.1581,1.57,2.756364583,2.629958055,4.219842021,9.582170827,0,0
71417,badri476,5.6907,1.246,5.029258263,57.26712004,0,1.059623596,0,0
71418,badri477,1.5336,1.067,0,0,0,0,1.7435,1.1724
71419,badri478,576.2322,1.334,3.27617929,1.423488656,1.504549728,23.03930603,0,0
71421,badri480,6.66,1.273,4.891891892,50.44594595,0,1.216216216,0,0
71422,badri481,1.8684,1.185,1.107899807,1.348747592,1.878612717,3.564547206,-142.606,519.3571
71423,badri482,557.0955,1.991,2.963190333,12.73338234,1.391772147,8.849344502,-211.0826,123.5125
71424,badri483,11.9232,1.852,1.917270531,1.094504831,0,5.600845411,-134.8959,179.2606
71426,badri485,1.5048,1.056,1.674641148,3.947368421,0,0.897129187,-114.2093,402.4827
71427,badri486,253.4931,2.41,2.821851956,1.161688425,4.512903902,3.205294345,-461.9951,221.1028
71428,badri487,5.6763,1.46,6.992230855,12.7794514,0.095132393,5.121293801,-12.0098,53.5933
71429,badri488,244.0629,2.587,2.688241433,14.19974113,0.892024146,4.849528544,-252.6215,89.8743
71430,badri489,12.78,2.143,5.211267606,0.577464789,0.429577465,10.35915493,-225.6627,287.2241
71431,badri490,255.6693,1.77,2.858027929,15.43349162,0.857513984,4.782154134,-247.3865,88.691
71432,badri491,7.2144,1.388,1.409680639,0,1.746506986,0.736027944,-667.101,100.0993
71433,badri492,555.4296,1.063,2.972077829,12.77157357,1.394164085,8.672206163,-211.731,124.3138
71434,badri493,1.8369,1.724,0,3.233708966,0,0.146986771,-162.9667,267.2656
71435,badri494,1.4922,1.088,0,0,0,0.301568154,46.2859,27.1009
71436,badri495,257.7591,1.096,2.883040793,15.681619,0.850561629,4.784234582,-245.2286,87.1188
71437,badri496,4.0023,1.202,2.968293231,1.394198336,0,0,-14.7634,447.5217
71438,badri497,1.4976,1.042,0,0,0,0.420673077,39.4946,24.0252
71439,badri498,1.341,1.088,8.053691275,24.83221477,0,28.12080537,1.9243,101.6145
71440,badri499,6.5421,1.019,4.49855551,54.94565965,0,1.004264686,0,0
71034,badri5,49.4253,1,3.621829306,0.216690642,2.165085493,12.8648688,4.1451,1.3172
71442,badri501,1.8585,1.146,2.082324455,44.26150121,0,3.486682809,0,0
71443,badri502,269.6598,1.901,3.036158894,16.12331538,0.816028196,4.85011114,-233.815,82.2782
71444,badri503,239.4603,1.719,2.624526905,13.40414257,0.909169495,4.896886874,-257.8401,93.0579
71446,badri505,1.8594,1.216,1.79090029,14.13359148,0,3.53339787,0,0
71447,badri506,228.5442,1.437,2.619930849,11.91511314,0.952594728,4.957509313,-266.2661,97.5821
71448,badri507,220.3596,1.171,2.558363693,10.22610315,0.987976017,5.106108379,-276.4597,100.6342
71449,badri508,5.697,1.243,4.67614534,53.68088468,0,0.410742496,0,0
71450,badri509,196.4277,1.253,3.754816658,0.98876075,8.237687454,24.73505519,-93.9237,95.8493
71451,badri510,7.4673,1.24,5.254911414,17.17488249,0,27.31107629,-49.3032,65.1091
71452,badri511,154.0107,1.066,3.956218626,2.417559299,1.551515577,33.51974895,-76.9865,86.3106
71453,badri512,7.3539,1.277,2.61901848,9.019703831,0.134622445,11.98139763,22.5898,3.3231
71454,badri513,6.1443,1.194,2.021385675,0,0,4.906986964,0,0
71455,badri514,7.8516,1.367,2.556166896,24.59880789,0,3.289775332,0,0
71456,badri515,1.2447,1.111,0.939985539,63.19595083,0,3.398409255,-0.0007,0
71457,badri516,2.4237,1.116,0,2.413665058,1.448199035,3.416264389,-314.2072,573.3755
71458,badri517,271.7577,1.543,3.02696115,16.32340132,0.809728666,4.836514292,-231.9186,81.3967
71459,badri518,214.5582,1.165,2.502118306,9.054186696,1.014689721,5.23326538,-284.1694,103.9193
71460,badri519,1.4634,1.142,1.96801968,51.90651907,0,7.318573186,0,0
71461,badri520,2.5713,1.537,5.985299265,25.65628281,0,9.555477774,0.1782,0
71462,badri521,47.5155,1.644,0.945165262,0.261388389,3.667013922,3.710578653,-492.8313,325.6498
71463,badri522,16.8606,1.164,5.540728088,0.629870823,0.427031067,9.811038753,-220.5419,292.3291
71464,badri523,20.124,1.201,5.53667263,0.527728086,0.357781753,9.364937388,-227.3007,269.6384
71465,badri524,4.3938,1.122,6.083572306,57.59934453,0,2.23269152,12.0299,7.0941
71466,badri525,211.545,2.161,2.419910657,5.864284195,2.584556477,12.11274197,-191.3931,173.0263
71467,badri526,165.9537,1.953,1.984348647,4.372183326,2.38458076,13.99781987,-177.0837,143.7852
71468,badri527,8.1918,1.108,2.625796528,39.7714788,0,3.120193364,-115.2325,12.7384
71469,badri528,5.5233,1.499,2.818966922,8.71761447,0,12.09059801,-0.0585,-0.0104
71470,badri529,212.4666,1.392,2.466599456,8.461329922,1.024678702,5.280971221,-287.1612,105.9186
71471,badri530,1.2168,1.088,0,0,0,63.90532544,0,0
71472,badri531,2.3832,1.122,6.948640483,54.1918429,0,3.587613293,3.6832,3.8747
71473,badri532,262.6128,1.198,2.742364424,1.121346713,4.370921752,3.820186983,-422.6781,173.0843
71474,badri533,4.9941,1.719,4.433231213,46.60299153,0,6.127230132,0,0
71475,badri534,4.4595,1.142,1.453077699,0,0,1.41271443,33.6729,16.1053
71476,badri535,2.7099,1.073,0,0.464961807,0,1.295250747,40.6715,16.3311
71477,badri536,2.9772,1.337,4.171704958,41.47521161,0,6.680773881,0,0
71478,badri537,14.1633,1.298,2.338438076,13.80822266,0,3.971532058,0,0
71479,badri538,568.6911,1.854,3.285755659,1.325728502,1.521177314,23.17975435,-187.3661,196.8206
71480,badri539,553.1931,1.897,2.980839783,12.81377154,1.39980054,8.470387646,-212.6077,124.9709
71481,badri540,210.4011,2.155,2.392002703,7.978475398,1.034737936,5.329820044,-290.102,108.1129
71482,badri541,3.5325,1.645,10.26751592,0.50955414,0.25477707,1.681528662,-70.4527,313.9395
71483,badri542,1.3788,1.046,0,0,0,0,48.0829,18.043
71484,badri543,1.9494,1.128,0,0,0,0,0.2101,0.2237
71485,badri544,2.2626,1.101,4.256165473,40.81145585,0,0.875099443,0,0
71486,badri545,511.6374,1.201,2.821529466,12.51253329,1.498717647,7.874600254,-204.1077,118.1871
71487,badri546,8.8398,1.238,2.4842191,29.8513541,0,0.162899613,0,0
71488,badri547,515.2572,1,2.891138639,12.63004185,1.488188811,7.92268405,-202.2863,117.3538
71489,badri548,205.1838,1.811,2.344483336,7.019413813,1.061048679,5.316209174,-297.7212,113.4511
71490,badri549,543.6846,1.001,2.973378315,12.89617179,1.424281652,8.118935133,-217.3399,126.784
71491,badri550,538.8003,1.459,2.965087436,12.79893497,1.437192964,7.97722273,-219.511,128.7327
71492,badri551,484.4259,1.436,2.75633487,11.78613695,1.58290463,8.018378043,-213.1765,120.0635
71493,badri552,11.1627,1.045,2.991211804,32.01644763,0,0.314440055,0,0
71494,badri553,1.4238,1.069,0,0,0,1.264222503,37.6953,16.5875
71495,badri554,493.5465,1.811,2.814081348,12.13071109,1.553652999,8.030307175,-212.1135,121.9097
71496,badri555,1.8225,1.045,0,0,0,0,19.5215,8.2637
71497,badri556,23.5107,1.131,3.88929296,28.81751713,0,1.293878957,11.4154,3.3504
71498,badri557,2.1114,1.141,8.73827792,62.83034953,0,2.301790281,0.0004,0
71499,badri558,12.3354,1.078,4.69137604,25.95213775,0,2.181526339,15.7156,5.5371
71500,badri559,541.8522,2.221,2.970644024,12.85191792,1.429098193,8.074139036,-218.159,127.5673
71501,badri560,25.9947,1.218,4.400512412,0.702835578,0.502025413,9.503860402,-247.2064,322.2459
71502,badri561,497.3832,1.516,2.83580145,12.47792447,1.541668476,7.987181714,-210.1155,120.3296
71503,badri562,5.1624,1.161,4.672245467,15.69037657,0,29.32357043,-33.2643,25.0576
71504,badri563,195.8886,1.365,2.252657888,6.480009556,1.105424205,5.473365985,-306.1734,116.2062
71505,badri564,15.5079,1.017,3.725842957,16.37165574,0.04642795,5.745458766,-47.881,38.361
71506,badri565,4.2309,1.236,2.871729419,0.872154861,0,2.956817698,-186.6943,218.7545
71507,badri566,180.1332,1.137,2.127425705,5.618342427,1.198113396,5.455462957,-329.6841,125.6194
71508,badri567,2.0133,1.45,9.432275369,1.609298167,0.84935181,0.894054537,-240.3031,286.7326
71509,badri568,2.6514,1.104,6.754921928,59.19891378,0,2.851323829,57.8846,41.7361
71510,badri569,45.1071,1.213,4.040383886,11.41682795,3.348031685,5.1337816,-246.0932,277.8409
71511,badri570,170.9271,1.511,3.675777568,1.137326966,0.831933614,15.09854201,-174.2762,221.476
71512,badri571,14.2533,1.065,3.908568542,17.45911473,0.050514618,5.291406201,-53.8584,41.5799
71513,badri572,2.5497,1.017,0.423579245,0,0,24.63819273,-68.4511,76.1569
71514,badri573,10.3509,1.206,6.051647683,31.77984523,0,2.451960699,-170.8074,77.7292
71515,badri574,10.4823,1.119,3.34850176,20.7006096,0.068687216,4.876792307,-46.7213,41.708
71516,badri575,2.1636,1.116,0.831946755,2.412645591,0,57.65391015,0,0
71517,badri576,12.9249,1.396,3.133486526,0.271568832,0.424761507,2.750504839,-232.0572,466.7954
71519,badri578,3.3048,1.089,2.124183007,0,0,0.980392157,39.9668,9.8651
71520,badri579,4.0257,1.171,5.79029734,24.45785826,0,1.274312542,0.0311,0.2228
71521,badri580,9.9567,1.129,3.579499232,18.81044925,0,2.097080358,19.47,7.7873
71522,badri581,610.5483,2.575,2.726319932,2.419415466,4.251702937,9.585826379,-367.4431,82.2985
71523,badri582,4.4514,1.068,3.194500607,19.28831379,0,6.18681763,-93.4454,41.4363
71524,badri583,298.296,1.68,2.594134685,1.666666667,3.848056964,8.810946174,-263.497,98.1678
71525,badri584,287.172,1.881,2.640403661,1.54569387,3.997116711,7.251786386,-298.2224,127.4096
71526,badri586,0.7416,1.048,0,0,0,0.606796117,23.5109,23.3702
71527,badri587,8.7858,1.325,0.553165335,0,0.440483507,18.47981971,-212.8771,113.2876
71528,badri588,3.006,1.629,5.988023952,0,0,5.119760479,-272.8742,184.3345
71529,badri589,4.6872,1.086,4.742703533,33.1797235,0,1.401689708,-132.6839,102.5341
71530,badri590,34.4646,1.158,4.629968141,0.94792918,0.399540398,11.07484201,-261.499,326.5638
71531,badri591,1.1322,1.312,7.86963434,58.26709062,0,0,4.3593,2.7348
71532,badri592,23.2317,1.124,4.602332158,16.71638322,0.325417425,9.255026537,-594.7622,302.5502
71533,badri593,8.1009,1.087,6.510387735,30.90767692,0,8.910121098,-176.9686,216.3575
71534,badri594,151.1172,1.203,2.665149963,0.232865617,1.146461157,22.0257522,-138.5364,164.686
71535,badri595,1.1484,1.08,11.05015674,58.93416928,0,1.724137931,6.1403,4.5865
71536,badri596,170.6922,1.468,2.828776007,0.653281169,1.046620759,21.25668308,-135.3275,173.1596
71537,badri597,1.3626,1.156,0,8.454425363,0,1.849405548,2.8236,0.5374
71538,badri598,1.2303,1.056,7.534747623,48.57351865,0,2.414045355,3.1953,4.7345
71539,badri599,2.421,1.213,2.676579926,0,0,2.416356877,54.7286,27.7609
71540,badri600,563.7474,2.006,3.312015275,1.325859773,1.520787502,23.2604177,-189.0177,200.3214
71541,badri601,8.2899,1.156,4.353490392,0.401693627,0.749104332,12.73477364,-51.8205,191.7865
71542,badri602,0.8775,1.137,8.307692308,58.35897436,0,2.256410256,5.5231,4.1856
71543,badri603,40.6107,1.293,4.560866964,1.307537176,0.3390732,11.50854331,-252.9501,309.4297
71544,badri604,1.107,1.131,1.300813008,5.853658537,0,0.650406504,4.3528,1.9952
71545,badri605,2.0646,1.08,6.015693112,46.42545772,0,5.100261552,5.2995,5.4017
71546,badri607,287.0334,1.465,2.690906354,1.62482833,5.024049466,9.301844315,-435.8344,81.7731
71547,badri608,223.8174,1.228,2.721102113,1.311694265,6.313584199,7.513088795,-489.0338,64.5408
71548,badri609,1.8063,1.127,7.075236672,72.39661186,0,0.448430493,12.0458,12.5779
71549,badri610,3.7062,1.139,10.00485673,1.602719767,0.194269063,11.12190384,-251.9767,240.287
71550,badri611,1.2195,1.162,1.549815498,4.05904059,0,10.03690037,20.5985,21.6071
71551,badri612,4.7052,1.22,3.863810252,7.192042846,0.248661056,2.104055088,-835.1618,595.9973
71552,badri613,142.9146,1.306,2.546695719,0.246230966,1.142990289,22.62302102,-147.1432,159.9528
71553,badri614,5.6718,1.18,2.126309108,29.29228816,0,2.681688353,-171.9464,9.3721
71554,badri615,3.0105,1.11,4.66367713,60.29895366,0,2.331838565,15.2152,10.089
71555,badri616,1.8207,1.112,3.806228374,26.14928324,0,21.50271873,19.134,7.5556
71556,badri617,5.5773,1.196,0.822978861,1.710505083,0.597063095,4.098757463,-135.7379,196.6753
71557,badri618,177.1794,1.041,2.865400831,1.013379659,1.014903538,20.66532565,-154.5483,191.7121
71558,badri619,5.1795,1.117,2.224152911,10.84274544,0,2.311033884,37.2756,19.7253
71559,badri621,2.2122,1.176,3.132628153,63.54759967,0,4.393816111,14.1416,18.1968
71560,badri622,3.6189,1.306,12.73315096,29.24645611,0,14.72270579,48.5814,24.6727
71561,badri623,1.1799,1.04,9.000762777,58.50495805,0,4.805491991,63.8627,41.765
71562,badri624,152.5347,1.193,3.003251064,1.328156806,6.877975962,6.435453703,-534.668,58.0925
71563,badri626,0.7272,1.07,0.99009901,22.64851485,0,2.351485149,48.2463,44.4506
71564,badri627,5.1705,1.195,3.724978242,10.60052219,0.191470844,9.10356832,31.3849,6.5197
71565,badri628,149.1453,1.146,3.017795398,1.291358159,7.034281335,5.506375327,-544.9138,56.7983
71566,badri629,2.6712,1.26,0.303234501,0,0,23.01212938,-139.1584,208.4072
71567,badri630,9.1233,1.465,4.360264378,17.58903029,0.12824307,2.042024268,-127.8985,32.2876
71568,badri631,2.0601,1.145,7.994757536,37.0467453,0,7.077326343,18.5378,21.2739
71569,badri632,155.5074,1.527,1.714838008,2.550553864,2.544766358,14.76219138,-177.6101,153.0415
71571,badri634,1.926,1.084,5.747663551,22.38317757,0,29.39252336,22.3907,26.2343
71572,badri635,3.5253,1.076,3.829461322,19.55578249,0,6.433495022,-128.326,46.0626
71573,badri636,2.3364,1.182,1.964560863,0,0.61633282,0.500770416,30.4284,122.1987
71574,badri637,1.3104,1.119,5.563186813,58.72252747,0,1.442307692,59.6174,48.987
71575,badri638,3.7386,1.129,5.416466057,8.521906596,0,6.066441984,-74.3433,46.1323
71576,badri641,3.9843,1.051,1.874858821,0,25.63812966,7.002484753,-118.012,275.7048
71577,badri642,20.7072,1.059,2.042767733,0,8.949061196,4.007301808,-523.3327,244.9131
71579,badri644,154.2402,1.368,3.706426729,1.237615096,0.886344805,16.24420871,-168.353,201.0806
71580,badri645,3.141,1.155,11.26074499,16.76217765,0,23.83954155,107.5246,53.8782
71581,badri646,5.85,1.201,3.569230769,21.93846154,0.123076923,3.646153846,-12.7115,44.527
71582,badri648,4.6719,1.225,4.026199191,0,2.119052206,13.42708534,131.8534,319.499
71583,badri649,140.4387,1.106,3.759861064,1.279134598,0.819645867,17.20807726,-158.2081,205.2512
71584,badri650,4.3164,1.072,5.087572977,0.500417014,0,12.32276897,-250.3176,121.0833
71585,badri651,55.3464,1.354,4.597046962,1.684662417,0.775660206,12.12273969,-235.8241,295.1599
71586,badri652,57.9537,1.18,4.83127048,1.678753902,0.740763748,12.1208827,-235.9809,290.0992
71587,badri653,141.0822,1.335,3.067148088,1.274576098,7.396113755,4.411258118,-567.8314,51.0838
71588,badri654,6.7077,1.343,4.602173621,11.48530793,0,17.72440628,72.9289,42.7202
71589,badri655,3.2598,1.111,7.730535616,43.98122584,0,5.273329652,46.6828,88.9742
